"trap_date","genus","specific_epithet","gender","idd","count","trap_region","include","comparison_group","latitude","longitude","geocoded_column"
"2003-09-02T00:00:00.000","Culex","tarsalis","Female",,"1","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"2003-06-24T00:00:00.000","Ochlerotatus","excrucians","Female",,"3","River Valley-West",,"Core","53.5040684","-113.5701263","POINT (-113.5701263 53.5040684)"
"2018-08-07T00:00:00.000","Aedes","vexans","Female",,"7","Rural-South West",,"Peripheral","53.5285872","-113.7380701","POINT (-113.7380701 53.5285872)"
"1996-06-25T00:00:00.000","Ochlerotatus","implicatus","Female",,"1","River Valley-West-P1",,"Core","53.5121176","-113.5496554","POINT (-113.5496554 53.5121176)"
"2011-06-07T00:00:00.000","Aedes","spp.","Female","UnID","1","Rural-North West",,"Peripheral","53.6192317","-113.7127984","POINT (-113.7127984 53.6192317)"
"2018-08-21T00:00:00.000","Culiseta","minnesotae","Female",,"1","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"2007-06-12T00:00:00.000","Ochlerotatus","flavescens","Female",,"75","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"1997-07-08T00:00:00.000","Culiseta","morsitans","Female",,"1","River Valley-East-P1",,"Core","53.581417","-113.3745611","POINT (-113.3745611 53.58141700000001)"
"2020-08-25T00:00:00.000","Anopheles","earlei","Female",,"1","Residential-South",,"Core","53.4820573","-113.4183455","POINT (-113.4183455 53.4820573)"
"2018-06-26T00:00:00.000","Culex","territans","Female",,"1","Outer Community-South East",,"Outer","53.3378771","-113.3424925","POINT (-113.3424925 53.3378771)"
"2020-06-16T00:00:00.000","Ochlerotatus","flavescens","Female",,"17","Residential-South",,"Core","53.4820573","-113.4183455","POINT (-113.4183455 53.4820573)"
"2019-08-06T00:00:00.000","Ochlerotatus","canadensis","Female",,"1","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"2005-06-21T00:00:00.000","Ochlerotatus","fitchii","Female",,"1","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"2017-07-18T00:00:00.000","Ochlerotatus","fitchii","Female",,"1","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"2013-07-30T00:00:00.000","Culiseta","impatiens","Female",,"4","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"2000-07-25T00:00:00.000","Ochlerotatus","riparius","Female",,"2","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"1992-06-02T00:00:00.000","Culiseta","alaskaensis","Female",,"1","River Valley-East-P1",,"Core","53.581417","-113.3745611","POINT (-113.3745611 53.58141700000001)"
"2015-08-11T00:00:00.000","Male","UnID","Male","UnID","16","Residential-North",,"Core","53.5794591","-113.4992624","POINT (-113.4992624 53.5794591)"
"2017-07-04T00:00:00.000","Male","UnID","Male","UnID","24","River Valley-West",,"Core","53.5040684","-113.5701263","POINT (-113.5701263 53.5040684)"
"2017-05-30T00:00:00.000","Culiseta","inornata","Female",,"1","Outer Community-North",,"Outer","53.7744765","-113.5857153","POINT (-113.5857153 53.7744765)"
"2013-06-18T00:00:00.000","Aedes","dorsalis","Female",,"1","Rural-East",,"Outer","53.6067218","-113.2213587","POINT (-113.22135870000001 53.6067218)"
"2014-06-10T00:00:00.000","Male","UnID","Male","UnID","1","Outer Community-South1",,"Outer","53.3333269","-113.5313737","POINT (-113.5313737 53.3333269)"
"2011-08-30T00:00:00.000","Male","UnID","Male","UnID","37","Rural-South West",,"Peripheral","53.4539","-113.68865","POINT (-113.68865 53.4539)"
"2017-06-06T00:00:00.000","Aedes","vexans","Female",,"2","Rural-East",,"Outer","53.6067218","-113.2213587","POINT (-113.22135870000001 53.6067218)"
"1997-07-08T00:00:00.000","Culiseta","inornata","Female",,"32","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"2016-08-23T00:00:00.000","Aedes","vexans","Female",,"104","Outer Community-North East",,"Outer","53.7744701","-113.3720881","POINT (-113.3720881 53.7744701)"
"2018-08-21T00:00:00.000","Aedes","spp.","Female","UnID","1","Outer Community-North",,"Outer","53.7744765","-113.5857153","POINT (-113.5857153 53.7744765)"
"1998-07-14T00:00:00.000","Misc","UnID","Female","UnID","2","River Valley-Central",,"Core","53.5242058","-113.50048","POINT (-113.50048000000001 53.5242058)"
"1996-06-11T00:00:00.000","Ochlerotatus","cinereus","Female",,"1","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"2014-08-26T00:00:00.000","Culiseta","morsitans","Female",,"4","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"2016-07-05T00:00:00.000","Ochlerotatus","excrucians","Female",,"8","Outer Community-South1",,"Outer","53.3333269","-113.5313737","POINT (-113.5313737 53.3333269)"
"2013-08-20T00:00:00.000","Aedes","dorsalis","Female",,"1","Rural-East",,"Outer","53.6067218","-113.2213587","POINT (-113.22135870000001 53.6067218)"
"2011-07-12T00:00:00.000","Male","UnID","Male","UnID","1095","Rural-North West",,"Peripheral","53.6192317","-113.7127984","POINT (-113.7127984 53.6192317)"
"2015-06-09T00:00:00.000","Ochlerotatus","excrucians","Female",,"2","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"2013-08-06T00:00:00.000","Aedes","vexans","Female",,"58","Industrial East",,"Peripheral","53.59592","-113.33219","POINT (-113.33219 53.59592)"
"2015-09-08T00:00:00.000","Anopheles","earlei","Female",,"1","Outer Community-South1",,"Outer","53.3333269","-113.5313737","POINT (-113.5313737 53.3333269)"
"2006-08-15T00:00:00.000","Ochlerotatus","Black legs","Female","UnID","2","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"1998-07-28T00:00:00.000","Ochlerotatus","Black legs","Female","UnID","3","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"1998-07-14T00:00:00.000","Male","UnID","Male","UnID","79","River Valley-West-P1",,"Core","53.5121176","-113.5496554","POINT (-113.5496554 53.5121176)"
"2017-06-06T00:00:00.000","Ochlerotatus","spencerii","Female",,"1","Outer Community-South1",,"Outer","53.3333269","-113.5313737","POINT (-113.5313737 53.3333269)"
"2016-07-19T00:00:00.000","Anopheles","earlei","Female",,"3","Rural-West",,"Outer","53.5629733","-113.787353","POINT (-113.787353 53.5629733)"
"1999-08-24T00:00:00.000","Aedes","vexans","Female",,"23","Residential-South","No","Other","53.45749","-113.42539","POINT (-113.42539 53.45749)"
"2012-07-10T00:00:00.000","Culex","territans","Female",,"1","River Valley-West",,"Core","53.5040684","-113.5701263","POINT (-113.5701263 53.5040684)"
"1997-06-24T00:00:00.000","Culiseta","morsitans","Female",,"6","River Valley-GC1-East",,"Core","53.561514","-113.4381119","POINT (-113.4381119 53.561514)"
"1997-07-02T00:00:00.000","Culiseta","morsitans","Female",,"3","Rural-South West",,"Peripheral","53.4539","-113.68865","POINT (-113.68865 53.4539)"
"1997-08-05T00:00:00.000","Culex","tarsalis","Female",,"4","Rural-South West",,"Peripheral","53.4539","-113.68865","POINT (-113.68865 53.4539)"
"2007-06-05T00:00:00.000","Ochlerotatus","fitchii","Female",,"1","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"2018-06-05T00:00:00.000","Culiseta","inornata","Female",,"2","Rural-South West",,"Peripheral","53.5285872","-113.7380701","POINT (-113.7380701 53.5285872)"
"2007-07-31T00:00:00.000","Anopheles","earlei","Female",,"13","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"2018-06-26T00:00:00.000","Aedes","vexans","Female",,"23","River Valley-East-P1",,"Core","53.581417","-113.3745611","POINT (-113.3745611 53.58141700000001)"
"2008-08-19T00:00:00.000","Culiseta","inornata","Female",,"3","River Valley-West",,"Core","53.5040684","-113.5701263","POINT (-113.5701263 53.5040684)"
"1992-06-09T00:00:00.000","Culiseta","alaskaensis","Female",,"1","River Valley-West",,"Core","53.5040684","-113.5701263","POINT (-113.5701263 53.5040684)"
"2011-07-19T00:00:00.000","Culiseta","inornata","Female",,"8","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"2006-07-11T00:00:00.000","Ochlerotatus","flavescens","Female",,"7","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"2014-09-23T00:00:00.000","Male","UnID","Male","UnID","81","Rural GC-South East",,"Outer","53.33774","-113.24156","POINT (-113.24156000000002 53.33774)"
"1990-08-28T00:00:00.000","Anopheles","earlei","Female",,"8","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"2005-06-28T00:00:00.000","Male","UnID","Male","UnID","8","Industrial East",,"Peripheral","53.59592","-113.33219","POINT (-113.33219 53.59592)"
"1990-06-26T00:00:00.000","Ochlerotatus","Banded legs","Female","UnID","12","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"2011-08-16T00:00:00.000","Ochlerotatus","Black legs","Female","UnID","3","Rural-North West",,"Peripheral","53.6192317","-113.7127984","POINT (-113.7127984 53.6192317)"
"1997-06-10T00:00:00.000","Ochlerotatus","spencerii","Female",,"1","River Valley-East-P1",,"Core","53.581417","-113.3745611","POINT (-113.3745611 53.58141700000001)"
"2006-05-30T00:00:00.000","Anopheles","earlei","Female",,"1","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"2016-07-05T00:00:00.000","Culiseta","inornata","Female",,"5","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"2011-06-07T00:00:00.000","Male","UnID","Male","UnID","7","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"1990-07-31T00:00:00.000","Ochlerotatus","implicatus","Female",,"5","River Valley-West",,"Core","53.5040684","-113.5701263","POINT (-113.5701263 53.5040684)"
"2011-06-07T00:00:00.000","Culiseta","incidens","Female",,"1","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"1998-07-14T00:00:00.000","Mansonia","perturbans","Female",,"5","Rural-South West",,"Peripheral","53.4539","-113.68865","POINT (-113.68865 53.4539)"
"2014-07-15T00:00:00.000","Culiseta","alaskaensis","Female",,"2","Outer Community-South West",,"Outer","53.43593","-113.76189","POINT (-113.76189 53.43593)"
"2005-08-02T00:00:00.000","Aedes","dorsalis","Female",,"3","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"2019-09-24T00:00:00.000","Ochlerotatus","Black legs","Female","UnID","1","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"1997-08-19T00:00:00.000","Culex","tarsalis","Female",,"1","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"2013-09-17T00:00:00.000","Aedes","dorsalis","Female",,"1","Rural-East",,"Outer","53.6067218","-113.2213587","POINT (-113.22135870000001 53.6067218)"
"2012-08-14T00:00:00.000","Male","UnID","Male","UnID","29","Residential-North",,"Core","53.5794591","-113.4992624","POINT (-113.4992624 53.5794591)"
"2011-08-16T00:00:00.000","Male","UnID","Male","UnID","14","Residential-North",,"Core","53.5794591","-113.4992624","POINT (-113.4992624 53.5794591)"
"2004-08-03T00:00:00.000","Ochlerotatus","flavescens","Female",,"6","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"2013-07-09T00:00:00.000","Male","UnID","Male","UnID","233","Rural-East",,"Outer","53.6067218","-113.2213587","POINT (-113.22135870000001 53.6067218)"
"2018-08-28T00:00:00.000","Male","UnID","Male","UnID","22","River Valley-East-P1",,"Core","53.581417","-113.3745611","POINT (-113.3745611 53.58141700000001)"
"1994-07-26T00:00:00.000","Ochlerotatus","fitchii","Female",,"2","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"2018-06-05T00:00:00.000","Ochlerotatus","excrucians","Female",,"3","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"2019-08-13T00:00:00.000","Culex","tarsalis","Female",,"1","Rural-North West",,"Peripheral","53.6192317","-113.7127984","POINT (-113.7127984 53.6192317)"
"2008-06-03T00:00:00.000","Male","UnID","Male","UnID","1","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"1996-07-16T00:00:00.000","Ochlerotatus","flavescens","Female",,"7","River Valley-Central-P1",,"Core","53.529029","-113.547177","POINT (-113.547177 53.529029)"
"2016-07-19T00:00:00.000","Anopheles","earlei","Female",,"1","Outer Community-South1",,"Outer","53.3333269","-113.5313737","POINT (-113.5313737 53.3333269)"
"2018-08-28T00:00:00.000","Misc","UnID","Female","UnID","1","River Valley-East-P1",,"Core","53.581417","-113.3745611","POINT (-113.3745611 53.58141700000001)"
"1997-05-13T00:00:00.000","Culiseta","minnesotae","Female",,"2","Rural-South West",,"Peripheral","53.4539","-113.68865","POINT (-113.68865 53.4539)"
"2006-05-23T00:00:00.000","Male","UnID","Male","UnID","13","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"2007-06-19T00:00:00.000","Ochlerotatus","Black legs","Female","UnID","8","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"1998-06-09T00:00:00.000","Male","UnID","Male","UnID","1","River Valley-West",,"Core","53.5040684","-113.5701263","POINT (-113.5701263 53.5040684)"
"1994-08-30T00:00:00.000","Aedes","dorsalis","Female",,"1","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"2019-09-10T00:00:00.000","Culex","restuans","Female",,"1","Residential-South",,"Core","53.4820573","-113.4183455","POINT (-113.4183455 53.4820573)"
"2014-08-26T00:00:00.000","Culiseta","inornata","Female",,"2","Rural-West",,"Outer","53.5629733","-113.787353","POINT (-113.787353 53.5629733)"
"1999-07-13T00:00:00.000","Culiseta","inornata","Female",,"7","River Valley-East-P1",,"Core","53.581417","-113.3745611","POINT (-113.3745611 53.58141700000001)"
"2011-05-24T00:00:00.000","Ochlerotatus","Black legs","Female","UnID","6","Rural-North West",,"Peripheral","53.6192317","-113.7127984","POINT (-113.7127984 53.6192317)"
"2015-06-02T00:00:00.000","Ochlerotatus","excrucians","Female",,"1","Outer Community-South1",,"Outer","53.3333269","-113.5313737","POINT (-113.5313737 53.3333269)"
"2014-07-22T00:00:00.000","Culiseta","morsitans","Female",,"1","Outer Community-North",,"Outer","53.7744765","-113.5857153","POINT (-113.5857153 53.7744765)"
"2008-06-17T00:00:00.000","Ochlerotatus","euedes","Female",,"1","Residential-South","No","Other","53.45749","-113.42539","POINT (-113.42539 53.45749)"
"2007-07-24T00:00:00.000","Culiseta","inornata","Female",,"20","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"2000-08-01T00:00:00.000","Aedes","spp.","Female","UnID","19","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"2002-06-18T00:00:00.000","Male","UnID","Male","UnID","1","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"1998-06-09T00:00:00.000","Culiseta","spp.","Female","UnID","2","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"2004-07-20T00:00:00.000","Male","UnID","Male","UnID","151","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"2010-09-14T00:00:00.000","Male","UnID","Male","UnID","6","Rural-South West",,"Peripheral","53.4539","-113.68865","POINT (-113.68865 53.4539)"
"1991-07-30T00:00:00.000","Aedes","spp.","Female","UnID","12","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"1993-08-10T00:00:00.000","Culiseta","inornata","Female",,"16","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"2005-08-02T00:00:00.000","Aedes","vexans","Female",,"361","Rural-South West",,"Peripheral","53.4539","-113.68865","POINT (-113.68865 53.4539)"
"2010-08-03T00:00:00.000","Ochlerotatus","spencerii","Female",,"5","Industrial East",,"Peripheral","53.59592","-113.33219","POINT (-113.33219 53.59592)"
"2017-07-25T00:00:00.000","Aedes","vexans","Female",,"12","Rural-East",,"Outer","53.6067218","-113.2213587","POINT (-113.22135870000001 53.6067218)"
"2014-08-12T00:00:00.000","Male","UnID","Male","UnID","79","Residential-South","No","Other","53.45749","-113.42539","POINT (-113.42539 53.45749)"
"1997-07-15T00:00:00.000","Ochlerotatus","canadensis","Female",,"2","River Valley-GC2-East",,"Core","53.553358","-113.462632","POINT (-113.462632 53.553358)"
"1996-08-20T00:00:00.000","Culiseta","minnesotae","Female",,"10","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"2001-08-21T00:00:00.000","Aedes","vexans","Female",,"1806","Rural-South West",,"Peripheral","53.4539","-113.68865","POINT (-113.68865 53.4539)"
"1997-06-03T00:00:00.000","Aedes","spp.","Female","UnID","1","River Valley-GC2-East",,"Core","53.553358","-113.462632","POINT (-113.462632 53.553358)"
"1997-06-10T00:00:00.000","Aedes","spp.","Female","UnID","1","Extended Rural-South West",,"Outer","53.42475","-113.86097","POINT (-113.86097 53.42475)"
"2003-09-09T00:00:00.000","Aedes","dorsalis","Female",,"6","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"1990-07-24T00:00:00.000","Culiseta","inornata","Female",,"327","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"2014-08-19T00:00:00.000","Aedes","dorsalis","Female",,"2","River Valley-East-P1",,"Core","53.581417","-113.3745611","POINT (-113.3745611 53.58141700000001)"
"2003-09-23T00:00:00.000","Culiseta","inornata","Female",,"20","Residential-North",,"Core","53.5794591","-113.4992624","POINT (-113.4992624 53.5794591)"
"1996-06-18T00:00:00.000","Ochlerotatus","campestris","Female",,"3","River Valley-East-P1",,"Core","53.581417","-113.3745611","POINT (-113.3745611 53.58141700000001)"
"2009-06-23T00:00:00.000","Male","UnID","Male","UnID","1","Rural-South West",,"Peripheral","53.4539","-113.68865","POINT (-113.68865 53.4539)"
"2005-08-02T00:00:00.000","Mansonia","perturbans","Female",,"1","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"2013-07-02T00:00:00.000","Male","UnID","Male","UnID","279","Outer Community-North",,"Outer","53.7744765","-113.5857153","POINT (-113.5857153 53.7744765)"
"2007-08-21T00:00:00.000","Male","UnID","Male","UnID","2","Rural-South West",,"Peripheral","53.4539","-113.68865","POINT (-113.68865 53.4539)"
"2017-07-04T00:00:00.000","Ochlerotatus","Black legs","Female","UnID","1","Residential-North",,"Core","53.5794591","-113.4992624","POINT (-113.4992624 53.5794591)"
"2019-07-23T00:00:00.000","Ochlerotatus","Black legs","Female","UnID","10","Rural-North West",,"Peripheral","53.6192317","-113.7127984","POINT (-113.7127984 53.6192317)"
"2012-08-07T00:00:00.000","Aedes","vexans","Female",,"214","Industrial East",,"Peripheral","53.59592","-113.33219","POINT (-113.33219 53.59592)"
"1991-07-09T00:00:00.000","Culex","territans","Female",,"1","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"2008-05-27T00:00:00.000","Culiseta","inornata","Female",,"7","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"2018-08-21T00:00:00.000","Anopheles","earlei","Female",,"2","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"2008-07-15T00:00:00.000","Ochlerotatus","fitchii","Female",,"1","River Valley-West",,"Core","53.5040684","-113.5701263","POINT (-113.5701263 53.5040684)"
"2013-06-18T00:00:00.000","Misc","UnID","Female","UnID","2","Rural-East",,"Outer","53.6067218","-113.2213587","POINT (-113.22135870000001 53.6067218)"
"2002-06-25T00:00:00.000","Male","UnID","Male","UnID","1","Rural-South West",,"Peripheral","53.4539","-113.68865","POINT (-113.68865 53.4539)"
"1996-06-18T00:00:00.000","Ochlerotatus","fitchii","Female",,"3","River Valley-East-P1",,"Core","53.581417","-113.3745611","POINT (-113.3745611 53.58141700000001)"
"2008-08-26T00:00:00.000","Culiseta","morsitans","Female",,"1","Residential-South","No","Other","53.45749","-113.42539","POINT (-113.42539 53.45749)"
"2010-06-15T00:00:00.000","Male","UnID","Male","UnID","1","Residential-South","No","Other","53.45749","-113.42539","POINT (-113.42539 53.45749)"
"1990-05-29T00:00:00.000","Ochlerotatus","Black legs","Female","UnID","2","Rural-South West",,"Peripheral","53.4539","-113.68865","POINT (-113.68865 53.4539)"
"2015-07-28T00:00:00.000","Culiseta","incidens","Female",,"1","Residential GC-South",,"Core","53.4820573","-113.4183455","POINT (-113.4183455 53.4820573)"
"1999-08-10T00:00:00.000","Ochlerotatus","spencerii","Female",,"28","Residential-South","No","Other","53.45749","-113.42539","POINT (-113.42539 53.45749)"
"2019-08-13T00:00:00.000","Aedes","vexans","Female",,"3510","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"2007-08-21T00:00:00.000","Culex","tarsalis","Female",,"2","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"1995-06-20T00:00:00.000","Culex","territans","Female",,"2","River Valley-GC1-Central",,"Core","53.537186","-113.529908","POINT (-113.529908 53.537186000000005)"
"2016-06-28T00:00:00.000","Culiseta","inornata","Female",,"16","Rural GC-South East",,"Outer","53.33774","-113.24156","POINT (-113.24156000000002 53.33774)"
"2014-08-19T00:00:00.000","Culex","territans","Female",,"1","Rural-East",,"Outer","53.6067218","-113.2213587","POINT (-113.22135870000001 53.6067218)"
"1994-07-05T00:00:00.000","Aedes","vexans","Female",,"9","River Valley-West",,"Core","53.5040684","-113.5701263","POINT (-113.5701263 53.5040684)"
"2012-09-18T00:00:00.000","Aedes","vexans","Female",,"3","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"1999-08-10T00:00:00.000","Ochlerotatus","cinereus","Female",,"1","River Valley-Central-P1",,"Core","53.529029","-113.547177","POINT (-113.547177 53.529029)"
"1997-07-29T00:00:00.000","Ochlerotatus","flavescens","Female",,"1","River Valley-Central",,"Core","53.5242058","-113.50048","POINT (-113.50048000000001 53.5242058)"
"2006-09-12T00:00:00.000","Male","UnID","Male","UnID","18","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"1997-08-19T00:00:00.000","Anopheles","earlei","Female",,"1","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"1997-07-08T00:00:00.000","Aedes","vexans","Female",,"84","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"1996-08-13T00:00:00.000","Ochlerotatus","flavescens","Female",,"2","Rural-South West",,"Peripheral","53.4539","-113.68865","POINT (-113.68865 53.4539)"
"2016-07-05T00:00:00.000","Aedes","vexans","Female",,"22","Residential-North",,"Core","53.5794591","-113.4992624","POINT (-113.4992624 53.5794591)"
"2001-08-28T00:00:00.000","Culiseta","inornata","Female",,"8","Rural-South West",,"Peripheral","53.4539","-113.68865","POINT (-113.68865 53.4539)"
"2015-06-09T00:00:00.000","Ochlerotatus","Black legs","Female","UnID","1","Rural-North West",,"Peripheral","53.6192317","-113.7127984","POINT (-113.7127984 53.6192317)"
"2000-06-06T00:00:00.000","Culiseta","inornata","Female",,"1","River Valley-East-P1",,"Core","53.581417","-113.3745611","POINT (-113.3745611 53.58141700000001)"
"2020-09-22T00:00:00.000","Culiseta","minnesotae","Female",,"6","Residential-South",,"Core","53.4820573","-113.4183455","POINT (-113.4183455 53.4820573)"
"2015-06-30T00:00:00.000","Male","UnID","Male","UnID","6","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"2004-07-13T00:00:00.000","Anopheles","earlei","Female",,"1","River Valley-East-P1",,"Core","53.581417","-113.3745611","POINT (-113.3745611 53.58141700000001)"
"2014-08-19T00:00:00.000","Anopheles","earlei","Female",,"1","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"2012-07-17T00:00:00.000","Aedes","vexans","Female",,"3","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"2010-08-03T00:00:00.000","Ochlerotatus","Black legs","Female","UnID","10","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"2014-09-02T00:00:00.000","Aedes","spp.","Female","UnID","26","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"1994-07-19T00:00:00.000","Ochlerotatus","flavescens","Female",,"1","River Valley-Central-P1",,"Core","53.529029","-113.547177","POINT (-113.547177 53.529029)"
"2017-05-23T00:00:00.000","Ochlerotatus","euedes","Female",,"3","Outer Community-North",,"Outer","53.7744765","-113.5857153","POINT (-113.5857153 53.7744765)"
"2004-07-20T00:00:00.000","Ochlerotatus","Black legs","Female","UnID","2","River Valley-West",,"Core","53.5040684","-113.5701263","POINT (-113.5701263 53.5040684)"
"2007-07-03T00:00:00.000","Male","UnID","Male","UnID","6","Industrial East",,"Peripheral","53.59592","-113.33219","POINT (-113.33219 53.59592)"
"2018-09-18T00:00:00.000","Male","UnID","Male","UnID","3","Outer Community-North East",,"Outer","53.7744701","-113.3720881","POINT (-113.3720881 53.7744701)"
"1997-07-29T00:00:00.000","Anopheles","earlei","Female",,"3","River Valley-East-P1",,"Core","53.581417","-113.3745611","POINT (-113.3745611 53.58141700000001)"
"1992-05-26T00:00:00.000","Ochlerotatus","euedes","Female",,"1","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"2004-06-22T00:00:00.000","Misc","UnID","Female","UnID","1","Industrial East",,"Peripheral","53.59592","-113.33219","POINT (-113.33219 53.59592)"
"2015-06-23T00:00:00.000","Culiseta","incidens","Female",,"1","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"2018-09-04T00:00:00.000","Aedes","vexans","Female",,"2","River Valley-West",,"Core","53.5040684","-113.5701263","POINT (-113.5701263 53.5040684)"
"1998-06-23T00:00:00.000","Misc","UnID","Female","UnID","1","River Valley-West-P1",,"Core","53.5121176","-113.5496554","POINT (-113.5496554 53.5121176)"
"2013-08-20T00:00:00.000","Culiseta","inornata","Female",,"4","Industrial East",,"Peripheral","53.59592","-113.33219","POINT (-113.33219 53.59592)"
"2002-07-23T00:00:00.000","Aedes","vexans","Female",,"7","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"1996-06-18T00:00:00.000","Ochlerotatus","cataphylla","Female",,"1","Rural-South West",,"Peripheral","53.4539","-113.68865","POINT (-113.68865 53.4539)"
"2017-06-13T00:00:00.000","Anopheles","earlei","Female",,"1","Outer Community-North West",,"Outer","53.7137648","-113.9590359","POINT (-113.9590359 53.7137648)"
